Date,Open,High,Low,Close,Adj Close,Volume
2015-12-31,8.335000038146973,8.3725004196167,8.239999771118164,8.239999771118164,8.056355476379395,14852800
2016-01-04,8.072500228881836,8.145000457763672,8.010000228881836,8.092499732971191,7.9121413230896,35807600
2016-01-05,8.244999885559082,8.359999656677246,8.125,8.22249984741211,8.039243698120117,49027200
2016-01-06,8.087499618530273,8.125,7.789999961853027,7.882500171661377,7.706821918487549,44934400
2016-01-07,7.684999942779541,7.737500190734863,7.46999979019165,7.570000171661377,7.401286602020264,64530400
2016-01-08,7.667500019073486,7.675000190734863,7.392499923706055,7.40749979019165,7.2424092292785645,39847200
2016-01-11,7.414999961853027,7.472499847412109,7.287499904632568,7.420000076293945,7.2546305656433105,40937200
2016-01-12,7.552499771118164,7.65500020980835,7.492499828338623,7.545000076293945,7.3768439292907715,46935600
2016-01-13,7.602499961853027,7.652500152587891,7.307499885559082,7.315000057220459,7.151969909667969,48167200
2016-01-14,7.164999961853027,7.25,6.954999923706055,7.167500019073486,7.007758140563965,60023600
2016-01-15,6.880000114440918,6.962500095367432,6.659999847412109,6.777500152587891,6.626450061798096,84145200
2016-01-19,6.917500019073486,7.112500190734863,6.804999828338623,6.832499980926514,6.6802239418029785,45714000
2016-01-20,6.702499866485596,6.957499980926514,6.612500190734863,6.869999885559082,6.716887474060059,48118000
2016-01-21,6.945000171661377,7.057499885559082,6.802499771118164,6.949999809265137,6.795104503631592,48145600
2016-01-22,7.082499980926514,7.159999847412109,7.067500114440918,7.112500190734863,6.953982353210449,25799600
2016-01-25,7.110000133514404,7.192500114440918,7.090000152587891,7.105000019073486,6.946650505065918,27072800
2016-01-26,7.119999885559082,7.204999923706055,7.047500133514404,7.175000190734863,7.015089988708496,22794400
2016-01-27,7.164999961853027,7.1875,6.954999923706055,7.090000152587891,6.931984901428223,23170000
2016-01-28,7.147500038146973,7.172500133514404,6.875,7.012499809265137,6.856210708618164,27677600
2016-01-29,7.072500228881836,7.337500095367432,7.045000076293945,7.322500228881836,7.159302711486816,31050400
2016-02-01,7.315000057220459,7.362500190734863,7.252500057220459,7.324999809265137,7.161746025085449,28988400
2016-02-02,7.25,7.287499904632568,6.965000152587891,7.014999866485596,6.85865592956543,34190800
2016-02-03,7.070000171661377,7.112500190734863,6.887499809265137,7.050000190734863,6.892875671386719,32677200
2016-02-04,7.059999942779541,7.212500095367432,6.982500076293945,7.052499771118164,6.89531946182251,34814000
2016-02-05,7.005000114440918,7.082499980926514,6.587500095367432,6.607500076293945,6.460236549377441,60042800
2016-02-08,6.507500171661377,6.539999961853027,6.212500095367432,6.304999828338623,6.164480209350586,60885200
2016-02-09,6.230000019073486,6.637499809265137,6.199999809265137,6.372499942779541,6.230475902557373,42537200
2016-02-10,6.412499904632568,6.597499847412109,6.322500228881836,6.357500076293945,6.215808868408203,33580000
2016-02-11,6.195000171661377,6.389999866485596,6.195000171661377,6.324999809265137,6.184033393859863,34014400
2016-02-12,6.425000190734863,6.445000171661377,6.1875,6.432499885559082,6.289138317108154,34081600
2016-02-16,6.525000095367432,6.757500171661377,6.505000114440918,6.747499942779541,6.597116470336914,48535200
2016-02-17,6.832499980926514,6.980000019073486,6.804999828338623,6.914999961853027,6.760885238647461,77146800
2016-02-18,7.482500076293945,7.744999885559082,7.474999904632568,7.510000228881836,7.342624664306641,106866000
2016-02-19,7.46999979019165,7.677499771118164,7.412499904632568,7.610000133514404,7.440394878387451,52562800
2016-02-22,7.71999979019165,7.96750020980835,7.704999923706055,7.880000114440918,7.704378128051758,44966800
2016-02-23,7.817500114440918,7.974999904632568,7.78000020980835,7.900000095367432,7.723931789398193,36938000
2016-02-24,7.867499828338623,7.96750020980835,7.650000095367432,7.954999923706055,7.777705669403076,33685200
2016-02-25,7.985000133514404,8.012499809265137,7.829999923706055,7.972499847412109,7.794815540313721,34961600
2016-02-26,8.010000228881836,8.029999732971191,7.840000152587891,7.920000076293945,7.743485450744629,36196400
2016-02-29,7.902500152587891,8.005000114440918,7.835000038146973,7.840000152587891,7.693195819854736,32334400
2016-03-01,7.860000133514404,8.1875,7.847499847412109,8.1875,8.034189224243164,34870000
2016-03-02,8.142499923706055,8.265000343322754,8.1274995803833,8.234999656677246,8.080799102783203,23381200
2016-03-03,8.225000381469727,8.260000228881836,8.052499771118164,8.162500381469727,8.009659767150879,30200400
2016-03-04,8.225000381469727,8.232500076293945,8.074999809265137,8.137499809265137,7.985124588012695,17530400
2016-03-07,8.092499732971191,8.147500038146973,7.980000019073486,8.085000038146973,7.933608055114746,23996800
2016-03-08,8.0024995803833,8.050000190734863,7.912499904632568,7.9375,7.7888712882995605,27494000
2016-03-09,8.007499694824219,8.020000457763672,7.829999923706055,7.932499885559082,7.783963203430176,22278800
2016-03-10,7.980000019073486,8.024999618530273,7.760000228881836,7.920000076293945,7.771697521209717,28608400
2016-03-11,8.037500381469727,8.057499885559082,7.942500114440918,8.055000305175781,7.90416955947876,27740000
2016-03-14,8.017499923706055,8.107500076293945,7.980000019073486,8.074999809265137,7.923795223236084,19031200
2016-03-15,8.032500267028809,8.085000038146973,7.892499923706055,8.03499984741211,7.884544849395752,22621600
2016-03-16,7.974999904632568,8.302499771118164,7.9375,8.274999618530273,8.120049476623535,36364400
2016-03-17,8.244999885559082,8.28499984741211,8.092499732971191,8.204999923706055,8.051362037658691,35368000
2016-03-18,8.302499771118164,8.5625,8.25,8.452500343322754,8.294224739074707,54551200
2016-03-21,8.3774995803833,8.479999542236328,8.287500381469727,8.477499961853027,8.318758964538574,33778000
2016-03-22,8.449999809265137,8.522500038146973,8.357500076293945,8.462499618530273,8.304038047790527,24201200
2016-03-23,8.5,8.670000076293945,8.462499618530273,8.607500076293945,8.446325302124023,42900800
2016-03-24,8.529999732971191,8.635000228881836,8.5024995803833,8.619999885559082,8.458590507507324,24495600
2016-03-28,8.604999542236328,8.744999885559082,8.595000267028809,8.707500457763672,8.544450759887695,26538800
2016-03-29,8.670000076293945,8.867500305175781,8.649999618530273,8.84749984741211,8.681829452514648,26181200
2016-03-30,8.880000114440918,9.0625,8.875,8.9399995803833,8.77259635925293,37670000
2016-03-31,8.979999542236328,9.0,8.837499618530273,8.907500267028809,8.740708351135254,37988400
2016-04-01,8.852499961853027,9.042499542236328,8.78499984741211,9.037500381469727,8.86827278137207,34829200
2016-04-04,9.112500190734863,9.15999984741211,8.914999961853027,8.949999809265137,8.78240966796875,39394000
2016-04-05,8.869999885559082,9.020000457763672,8.835000038146973,8.9375,8.77014446258545,33956800
2016-04-06,8.824999809265137,8.954999923706055,8.657500267028809,8.949999809265137,8.78240966796875,45337600
