Date,Open,High,Low,Close,Adj Close,Volume
2015-12-31,50.060001373291016,50.439998626708984,49.88999938964844,49.9900016784668,41.40058517456055,7613400
2016-01-04,49.43000030517578,50.18000030517578,48.90999984741211,50.119998931884766,41.508235931396484,12571300
2016-01-05,50.459999084472656,50.599998474121094,49.06999969482422,49.13999938964844,40.69662857055664,13482300
2016-01-06,48.36000061035156,48.65999984741211,47.7599983215332,48.63999938964844,40.282535552978516,15783500
2016-01-07,47.779998779296875,48.0,45.97999954223633,46.13999938964844,38.212093353271484,20495600
2016-01-08,46.810001373291016,46.849998474121094,45.84000015258789,45.880001068115234,37.99677658081055,15285500
2016-01-11,46.36000061035156,46.529998779296875,45.33000183105469,46.06999969482422,38.15412902832031,13624900
2016-01-12,46.45000076293945,46.68000030517578,45.619998931884766,46.52000045776367,38.52680206298828,9290700
2016-01-13,47.220001220703125,47.970001220703125,46.06999969482422,46.099998474121094,38.17897033691406,17285100
2016-01-14,46.209999084472656,48.0099983215332,45.84000015258789,47.72999954223633,39.52889633178711,21649400
2016-01-15,46.040000915527344,46.5099983215332,45.130001068115234,45.81999969482422,37.94708251953125,17273300
2016-01-19,46.5,46.58000183105469,45.470001220703125,46.09000015258789,38.17068099975586,12680000
2016-01-20,45.5,46.18000030517578,44.38999938964844,45.93000030517578,38.038185119628906,14761500
2016-01-21,46.36000061035156,47.439998626708984,45.709999084472656,47.04999923706055,38.96574020385742,12913700
2016-01-22,47.810001373291016,48.279998779296875,47.439998626708984,48.06999969482422,39.810482025146484,12154900
2016-01-25,47.970001220703125,48.38999938964844,47.52000045776367,47.58000183105469,39.4046745300293,9365800
2016-01-26,47.599998474121094,48.849998474121094,47.52000045776367,48.52000045776367,40.18315887451172,9273400
2016-01-27,48.0,48.58000183105469,47.15999984741211,47.529998779296875,39.36326599121094,12305000
2016-01-28,45.79999923706055,45.81999969482422,43.470001220703125,43.59000015258789,36.10025405883789,27935200
2016-01-29,44.04999923706055,45.349998474121094,43.66999816894531,45.34000015258789,37.549556732177734,24039200
2016-02-01,44.709999084472656,46.40999984741211,44.38999938964844,46.11000061035156,38.187252044677734,13120400
2016-02-02,45.18000030517578,45.400001525878906,42.880001068115234,43.150001525878906,35.7358512878418,21079700
2016-02-03,43.599998474121094,45.0,43.310001373291016,44.72999954223633,37.04436111450195,16733600
2016-02-04,44.619998931884766,45.7599983215332,44.380001068115234,45.65999984741211,37.8145751953125,10798900
2016-02-05,45.45000076293945,45.599998474121094,43.77000045776367,44.02000045776367,36.45637512207031,10709800
2016-02-08,43.5099983215332,44.15999984741211,42.83000183105469,43.88999938964844,36.34870529174805,12799000
2016-02-09,43.650001525878906,44.060001373291016,43.16999816894531,43.61000061035156,36.11680603027344,10339800
2016-02-10,44.0,44.52000045776367,42.900001525878906,42.959999084472656,35.578487396240234,10044600
2016-02-11,42.5099983215332,43.290000915527344,42.2400016784668,43.0,35.61162567138672,12537700
2016-02-12,43.349998474121094,44.7599983215332,43.08000183105469,44.560001373291016,36.9035758972168,11696500
2016-02-16,45.599998474121094,46.83000183105469,45.400001525878906,46.72999954223633,38.700721740722656,13832500
2016-02-17,47.04999923706055,48.529998779296875,47.0099983215332,48.40999984741211,40.09206008911133,14868200
2016-02-18,48.40999984741211,49.310001373291016,48.02000045776367,49.08000183105469,40.646934509277344,13173100
2016-02-19,49.040000915527344,50.040000915527344,48.7599983215332,49.41999816894531,40.92852020263672,16196800
2016-02-22,50.08000183105469,51.290000915527344,50.06999969482422,51.279998779296875,42.46892547607422,16793600
2016-02-23,51.0,51.0,50.11000061035156,50.41999816894531,41.75669479370117,9358700
2016-02-24,50.0,51.65999984741211,49.72999954223633,51.52000045776367,42.667694091796875,10966600
2016-02-25,51.5,51.790000915527344,50.900001525878906,51.63999938964844,42.76707077026367,8352400
2016-02-26,52.0,52.0,51.220001220703125,51.619998931884766,42.75049591064453,9528400
2016-02-29,51.16999816894531,51.529998779296875,50.709999084472656,50.790000915527344,42.45792770385742,12127300
2016-03-01,51.08000183105469,52.11000061035156,51.060001373291016,52.11000061035156,43.56138229370117,11977400
2016-03-02,52.38999938964844,52.97999954223633,52.2400016784668,52.849998474121094,44.17998123168945,15664800
